Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1279,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,27,34.2,23,133,47,35.3,3.88,1.37,0.14,0.40,18.3,14,4,4,20.1,16.9,0.13,+2.9,+2.1
1280,Wilfried Kanga,ci CIV,FW,Angers,fr Ligue 1,22,1.5,0,1,1,100.0,0.68,0.68,0.00,0.00,17.8,0,0,0,0.2,0.2,0.24,-0.2,-0.2
1281,Lee Kangin,kr KOR,"FW,MF",Valencia,es La Liga,19,14.0,0,25,7,28.0,1.78,0.50,0.00,0.00,22.9,5,0,0,1.1,1.1,0.05,-1.1,-1.1
1282,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,29,23.8,0,10,3,30.0,0.42,0.13,0.00,0.00,21.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
1283,Jimmy Kaparos,de GER,MF,Schalke 04,de Bundesliga,18,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1284,Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,22,14.4,2,22,10,45.5,1.53,0.70,0.09,0.20,14.4,0,0,0,4.2,4.2,0.19,-2.2,-2.2
1285,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1286,Atakan Karazor,de GER,"DF,MF",Stuttgart,de Bundesliga,23,11.5,0,3,1,33.3,0.26,0.09,0.00,0.00,21.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1287,Augustus Kargbo,sl SLE,FW,Crotone,it Serie A,20,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1288,Loris Karius,de GER,GK,Union Berlin,de Bundesliga,27,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1289,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,28.3,1,13,4,30.8,0.46,0.14,0.08,0.25,15.4,0,0,0,1.0,1.0,0.08,0.0,0.0
1290,Silas Katompa,cd COD,"DF,FW",Stuttgart,de Bundesliga,21,21.3,11,41,15,36.6,1.92,0.70,0.20,0.53,16.2,0,3,3,7.3,5.0,0.12,+3.7,+3.0
1291,Noah Katterbach,de GER,"DF,MF",Köln,de Bundesliga,19,12.3,0,9,2,22.2,0.73,0.16,0.00,0.00,24.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
1292,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37,24.0,0,1,0,0.0,0.04,0.00,0.00,,73.6,1,0,0,0.0,0.0,0.01,0.0,0.0
1293,Moise Kean,it ITA,"FW,MF",Everton,eng Premier League,20,0.2,0,1,0,0.0,6.00,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.05,0.0,0.0
1294,Moise Kean,it ITA,FW,Paris S-G,fr Ligue 1,20,18.9,13,52,24,46.2,2.76,1.27,0.25,0.54,12.1,0,0,0,10.2,10.2,0.20,+2.8,+2.8
1295,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,33.2,3,16,6,37.5,0.48,0.18,0.19,0.50,12.7,0,0,0,1.5,1.5,0.09,+1.5,+1.5
1296,Neeskens Kebano,cd COD,"FW,MF",Fulham,eng Premier League,28,1.3,0,6,0,0.0,4.54,0.00,0.00,,20.0,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1297,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,18.0,0,7,0,0.0,0.39,0.00,0.00,,13.4,0,0,0,0.8,0.8,0.12,-0.8,-0.8
1298,Habib Keita,ml MLI,MF,Lyon,fr Ligue 1,18,0.1,0,1,0,0.0,15.00,0.00,0.00,,9.5,0,0,0,0.5,0.5,0.48,-0.5,-0.5
1299,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,25,5.8,0,9,2,22.2,1.56,0.35,0.00,0.00,21.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1300,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,20,5.5,0,8,1,12.5,1.45,0.18,0.00,0.00,26.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1301,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,21,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1302,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1303,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1304,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,30.3,2,17,6,35.3,0.56,0.20,0.12,0.33,17.1,0,0,0,1.1,1.1,0.07,+0.9,+0.9
1305,Kenedy,br BRA,"FW,MF",Granada,es La Liga,24,16.3,4,37,11,29.7,2.26,0.67,0.11,0.36,26.4,7,0,0,2.0,2.0,0.05,+2.0,+2.0
1306,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1307,Franck Kessié,ci CIV,MF,Milan,it Serie A,23,35.8,13,36,8,22.2,1.00,0.22,0.06,0.25,19.4,0,11,13,14.0,3.8,0.11,-1.0,-1.8
1308,Reda Khadra,de GER,MF,Brighton,eng Premier League,19,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1309,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1310,Saîf-Eddine Khaoui,tn TUN,"FW,DF",Marseille,fr Ligue 1,25,6.7,2,11,6,54.5,1.63,0.89,0.18,0.33,18.4,0,0,0,0.9,0.9,0.08,+1.1,+1.1
1311,Wahbi Khazri,tn TUN,FW,Saint-Étienne,fr Ligue 1,29,13.1,7,29,10,34.5,2.21,0.76,0.14,0.40,22.9,4,3,3,4.8,2.4,0.08,+2.2,+1.6
1312,Rani Khedira,de GER,MF,Augsburg,de Bundesliga,26,20.2,1,10,4,40.0,0.50,0.20,0.10,0.25,18.8,0,0,0,1.1,1.1,0.11,-0.1,-0.1
1313,Sami Khedira,de GER,MF,Hertha BSC,de Bundesliga,33,4.4,0,1,0,0.0,0.23,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.04,0.0,0.0
1314,Kike,es ESP,FW,Eibar,es La Liga,30,34.3,12,87,34,39.1,2.54,0.99,0.14,0.35,13.7,1,0,0,10.8,10.8,0.13,+1.2,+1.2
1315,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,4.2,0,1,0,0.0,0.24,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1316,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,14.6,0,7,2,28.6,0.48,0.14,0.00,0.00,12.2,0,0,0,0.8,0.8,0.11,-0.8,-0.8
1317,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,25,24.4,4,37,14,37.8,1.52,0.57,0.11,0.29,24.1,1,0,0,2.3,2.3,0.06,+1.7,+1.7
1318,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,25.6,0,5,1,20.0,0.20,0.04,0.00,0.00,18.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1319,Joshua King,no NOR,"MF,FW",Everton,eng Premier League,28,1.6,0,3,1,33.3,1.82,0.61,0.00,0.00,13.8,0,0,0,0.6,0.6,0.20,-0.6,-0.6
1320,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,26.6,0,16,2,12.5,0.60,0.08,0.00,0.00,12.0,1,0,0,1.6,1.6,0.10,-1.6,-1.6
1321,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,27,2.5,0,4,0,0.0,1.62,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1322,Felix Klaus,de GER,"DF,MF",Wolfsburg,de Bundesliga,27,1.5,0,1,0,0.0,0.66,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0
1323,Klauss,br BRA,"MF,FW",Hoffenheim,de Bundesliga,23,0.6,0,1,1,100.0,1.76,1.76,0.00,0.00,10.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1324,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,8.6,0,6,1,16.7,0.70,0.12,0.00,0.00,18.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1325,Philipp Klement,de GER,"MF,FW",Stuttgart,de Bundesliga,27,4.7,1,7,3,42.9,1.50,0.64,0.14,0.33,25.7,1,0,0,0.3,0.3,0.04,+0.7,+0.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1326,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,30,26.6,4,34,9,26.5,1.28,0.34,0.06,0.22,22.9,0,2,2,3.0,1.4,0.04,+1.0,+0.6
1327,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,de Bundesliga,20,13.3,1,34,10,29.4,2.55,0.75,0.03,0.10,18.8,0,0,0,3.0,3.0,0.09,-2.0,-2.0
1328,Fabian Klos,de GER,FW,Arminia,de Bundesliga,32,30.1,5,52,19,36.5,1.73,0.63,0.08,0.21,14.7,0,1,2,7.9,6.3,0.12,-2.9,-2.3
1329,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,16.1,1,12,2,16.7,0.75,0.12,0.08,0.50,12.1,0,0,0,0.8,0.8,0.07,+0.2,+0.2
1330,Justin Kluivert,nl NED,MF,Roma,it Serie A,21,0.2,0,1,0,0.0,4.74,0.00,0.00,,,0,0,0,0.0,0.0,,0.0,0.0
1331,Justin Kluivert,nl NED,"FW,MF",RB Leipzig,de Bundesliga,21,9.0,3,18,7,38.9,1.99,0.77,0.17,0.43,16.5,0,0,0,3.6,3.6,0.20,-0.6,-0.6
1332,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1333,Ansgar Knauff,de GER,"MF,FW",Dortmund,de Bundesliga,18,0.8,1,2,1,50.0,2.54,1.27,0.50,1.00,16.3,0,0,0,0.1,0.1,0.04,+0.9,+0.9
1334,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,33.8,1,12,4,33.3,0.36,0.12,0.08,0.25,12.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3
1335,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1336,Robin Koch,de GER,"DF,MF",Leeds United,eng Premier League,24,12.6,0,9,1,11.1,0.72,0.08,0.00,0.00,12.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1337,Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,21,0.3,0,1,0,0.0,3.91,0.00,0.00,,30.6,0,0,0,0.0,0.0,0.02,0.0,0.0
1338,Kenan Kodro,ba BIH,"FW,MF",Valladolid,es La Liga,26,5.1,0,6,1,16.7,1.18,0.20,0.00,0.00,10.8,0,0,0,1.3,1.3,0.21,-1.3,-1.3
1339,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,es La Liga,26,0.5,1,1,1,100.0,2.05,2.05,0.00,0.00,39.4,0,1,1,0.8,0.0,0.03,+0.2,0.0
1340,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,26,14.1,1,16,3,18.8,1.14,0.21,0.06,0.33,22.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1
1341,Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,26,2.9,0,5,0,0.0,1.73,0.00,0.00,,19.5,1,0,0,1.0,1.0,0.20,-1.0,-1.0
1342,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,18,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1343,Koke,es ESP,MF,Atlético Madrid,es La Liga,28,33.6,1,17,7,41.2,0.51,0.21,0.06,0.14,20.7,0,0,0,2.0,2.0,0.12,-1.0,-1.0
1344,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,it Serie A,29,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1345,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,4.3,0,6,2,33.3,1.38,0.46,0.00,0.00,29.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1346,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1347,Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,de Bundesliga,27,15.8,1,6,1,16.7,0.38,0.06,0.17,1.00,15.1,0,0,0,0.3,0.3,0.06,+0.7,+0.7
1348,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,21,33.7,9,60,25,41.7,1.78,0.74,0.15,0.36,13.6,0,0,0,9.5,9.5,0.16,-0.5,-0.5
1349,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,22.6,0,10,2,20.0,0.44,0.09,0.00,0.00,9.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8
1350,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,29.0,2,8,4,50.0,0.28,0.14,0.25,0.50,23.8,0,0,0,0.3,0.3,0.04,+1.7,+1.7
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1351,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,7.7,1,4,2,50.0,0.52,0.26,0.25,0.50,9.1,0,0,0,0.7,0.7,0.18,+0.3,+0.3
1352,Moussa Konaté,sn SEN,FW,Dijon,fr Ligue 1,27,13.3,5,33,8,24.2,2.48,0.60,0.12,0.50,13.6,0,1,2,5.2,3.7,0.11,-0.2,+0.3
1353,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,27,4.9,0,4,2,50.0,0.82,0.41,0.00,0.00,33.7,1,0,0,0.1,0.1,0.02,-0.1,-0.1
1354,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,27,6.8,0,5,2,40.0,0.74,0.29,0.00,0.00,22.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1355,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,11.6,1,8,1,12.5,0.69,0.09,0.13,1.00,12.8,0,0,0,0.8,0.8,0.10,+0.2,+0.2
1356,Moussa Koné,sn SEN,FW,Nîmes,fr Ligue 1,23,19.5,9,31,16,51.6,1.59,0.82,0.29,0.56,15.3,0,0,0,6.4,6.4,0.21,+2.6,+2.6
1357,Youssouf Koné,ml MLI,"DF,MF",Elche,es La Liga,25,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1358,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1359,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,35.5,2,22,7,31.8,0.62,0.20,0.09,0.29,9.7,0,0,0,2.4,2.4,0.11,-0.4,-0.4
1360,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,24.6,0,6,1,16.7,0.24,0.04,0.00,0.00,8.4,0,0,0,1.6,1.6,0.29,-1.6,-1.6
1361,Filip Kostić,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,28.2,4,52,21,40.4,1.85,0.75,0.08,0.19,20.4,5,0,0,4.4,4.4,0.08,-0.4,-0.4
1362,Márk Kosznovszky,hu HUN,MF,Parma,it Serie A,18,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,12.3,0,0,0,0.3,0.3,0.34,-0.3,-0.3
1363,Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,22,11.1,1,17,6,35.3,1.54,0.54,0.06,0.17,10.6,0,0,0,3.2,3.2,0.19,-2.2,-2.2
1364,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,24.5,0,11,2,18.2,0.45,0.08,0.00,0.00,11.1,0,0,0,1.0,1.0,0.09,-1.0,-1.0
1365,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,33.1,2,21,6,28.6,0.64,0.18,0.10,0.33,11.5,0,0,0,2.0,2.0,0.09,0.0,0.0
1366,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,21.8,1,13,4,30.8,0.60,0.18,0.08,0.25,8.9,0,0,0,2.0,2.0,0.16,-1.0,-1.0
1367,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,34.7,1,7,2,28.6,0.20,0.06,0.14,0.50,11.2,0,0,0,0.7,0.7,0.10,+0.3,+0.3
1368,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,26,20.2,0,23,4,17.4,1.14,0.20,0.00,0.00,24.3,0,0,0,1.0,1.0,0.04,-1.0,-1.0
1369,Viktor Kovalenko,ua UKR,FW,Atalanta,it Serie A,24,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1370,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,14.3,1,7,3,42.9,0.49,0.21,0.14,0.33,22.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7
1371,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,29,26.4,20,91,39,42.9,3.44,1.48,0.16,0.38,18.4,7,5,5,14.8,10.8,0.12,+5.2,+4.2
1372,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,29,22.6,0,9,1,11.1,0.40,0.04,0.00,0.00,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1373,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,23,2.5,0,4,3,75.0,1.61,1.21,0.00,0.00,11.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1374,Toni Kroos,de GER,MF,Real Madrid,es La Liga,30,23.5,3,34,12,35.3,1.45,0.51,0.09,0.25,22.7,1,0,0,2.3,2.3,0.07,+0.7,+0.7
1375,Filip Krovinović,hr CRO,MF,West Brom,eng Premier League,24,6.1,0,8,2,25.0,1.32,0.33,0.00,0.00,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1376,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,26,8.0,1,8,5,62.5,1.00,0.62,0.13,0.20,20.8,1,0,0,0.7,0.7,0.09,+0.3,+0.3
1377,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,32,18.1,11,24,13,54.2,1.33,0.72,0.25,0.46,20.8,1,5,6,6.8,2.0,0.08,+4.2,+4.0
1378,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,27,9.8,0,2,1,50.0,0.20,0.10,0.00,0.00,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1379,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,es La Liga,19,3.3,0,8,5,62.5,2.41,1.51,0.00,0.00,13.5,0,0,0,1.5,1.5,0.19,-1.5,-1.5
1380,Takefusa Kubo,jp JPN,"MF,FW",Getafe,es La Liga,19,8.9,1,15,7,46.7,1.68,0.78,0.07,0.14,19.0,4,0,0,0.7,0.7,0.05,+0.3,+0.3
1381,Juraj Kucka,sk SVK,"MF,FW",Parma,it Serie A,33,25.9,7,56,15,26.8,2.16,0.58,0.05,0.20,21.0,2,4,4,7.1,4.0,0.07,-0.1,-1.0
1382,Kuki,es ESP,MF,Valladolid,es La Liga,22,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1383,Dejan Kulusevski,se SWE,"MF,FW",Juventus,it Serie A,20,21.4,4,34,7,20.6,1.59,0.33,0.12,0.57,15.1,0,0,0,3.0,3.0,0.09,+1.0,+1.0
1384,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,15.1,1,6,2,33.3,0.40,0.13,0.17,0.50,8.8,0,0,0,0.9,0.9,0.14,+0.1,+0.1
1385,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,25,5.7,0,7,0,0.0,1.23,0.00,0.00,,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1386,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,22,14.1,0,7,1,14.3,0.50,0.07,0.00,0.00,19.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1387,Jasmin Kurtić,si SVN,MF,Parma,it Serie A,31,30.4,4,35,10,28.6,1.15,0.33,0.11,0.40,18.9,0,0,0,3.7,3.7,0.11,+0.3,+0.3
1388,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,14.2,1,11,2,18.2,0.77,0.14,0.09,0.50,16.3,1,0,0,1.0,1.0,0.09,0.0,0.0
1389,Dereck Kutesa,ch SUI,"MF,FW",Reims,fr Ligue 1,22,7.6,1,10,4,40.0,1.31,0.52,0.10,0.25,16.9,0,0,0,1.0,1.0,0.10,0.0,0.0
1390,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,20,1.2,0,1,0,0.0,0.83,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1391,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,11.5,1,4,2,50.0,0.35,0.17,0.25,0.50,11.2,0,0,0,0.5,0.5,0.13,+0.5,+0.5
1392,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,16.2,1,24,13,54.2,1.48,0.80,0.04,0.08,21.9,1,0,0,1.6,1.6,0.07,-0.6,-0.6
1393,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,24,3.8,0,11,1,9.1,2.90,0.26,0.00,0.00,15.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1394,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,26,36.2,16,99,40,40.4,2.74,1.11,0.16,0.40,12.9,0,0,0,11.4,11.2,0.12,+4.6,+4.8
1395,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,29,21.4,13,42,25,59.5,1.97,1.17,0.24,0.40,14.9,3,3,3,11.7,9.3,0.22,+1.3,+0.7
1396,Tom Lacoux,fr FRA,MF,Bordeaux,fr Ligue 1,18,5.8,0,3,0,0.0,0.52,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1397,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,28.8,1,16,2,12.5,0.56,0.07,0.06,0.50,9.8,0,0,0,1.4,1.4,0.09,-0.4,-0.4
1398,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,21,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1399,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,29.2,0,8,3,37.5,0.27,0.10,0.00,0.00,9.2,0,0,0,1.3,1.3,0.16,-1.3,-1.3
1400,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,de Bundesliga,23,0.9,0,3,2,66.7,3.21,2.14,0.00,0.00,14.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1401,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,30.8,2,25,9,36.0,0.81,0.29,0.08,0.22,15.5,0,0,0,1.8,1.8,0.07,+0.2,+0.2
1402,Diego Lainez,mx MEX,"FW,MF",Betis,es La Liga,20,9.6,0,13,4,30.8,1.36,0.42,0.00,0.00,18.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7
1403,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,28,20.4,3,8,2,25.0,0.39,0.10,0.00,0.00,30.6,3,3,3,2.7,0.4,0.05,+0.3,-0.4
1404,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,32,17.7,1,22,5,22.7,1.24,0.28,0.05,0.20,17.3,0,0,0,1.6,1.6,0.07,-0.6,-0.6
1405,Érik Lamela,ar ARG,"FW,MF",Tottenham,eng Premier League,28,8.0,1,21,9,42.9,2.64,1.13,0.05,0.11,20.4,4,0,0,1.1,1.1,0.05,-0.1,-0.1
1406,Sam Lammers,nl NED,"FW,MF",Atalanta,it Serie A,23,3.2,2,9,4,44.4,2.78,1.24,0.22,0.50,13.8,0,0,0,1.3,1.3,0.14,+0.7,+0.7
1407,Tariq Lamptey,gh GHA,"DF,MF",Brighton,eng Premier League,19,9.8,1,6,2,33.3,0.61,0.20,0.17,0.50,11.9,0,0,0,0.7,0.7,0.11,+0.3,+0.3
1408,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,28,18.1,1,9,2,22.2,0.50,0.11,0.11,0.50,9.3,0,0,0,2.1,2.1,0.23,-1.1,-1.1
1409,Michael Langer,at AUT,GK,Schalke 04,de Bundesliga,35,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1410,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,27,6.3,1,12,3,25.0,1.91,0.48,0.08,0.33,18.4,1,0,0,1.0,1.0,0.08,0.0,0.0
1411,Gianluca Lapadula,pe PER,FW,Benevento,it Serie A,30,28.5,8,75,28,37.3,2.63,0.98,0.11,0.29,16.1,5,0,1,9.7,8.8,0.12,-1.7,-0.8
1412,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,26,14.9,0,6,1,16.7,0.40,0.07,0.00,0.00,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
1413,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,26,29.5,0,8,1,12.5,0.27,0.03,0.00,0.00,13.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8
1414,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,36,34.8,0,16,2,12.5,0.46,0.06,0.00,0.00,12.0,0,0,0,1.2,1.2,0.07,-1.2,-1.2
1415,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,23,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1416,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,27,12.3,2,41,12,29.3,3.35,0.98,0.05,0.17,14.9,1,0,0,7.4,7.4,0.18,-5.4,-5.4
